"","Cp","MaxDepth","MinSplit","Acc","Sen","Spe","MCC","F1","AUC"
"1040",0.01,13,16,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1041",0.01,13,17,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1042",0.01,13,18,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1043",0.01,13,19,0.733333333333333,0.586206896551724,0.80327868852459,0.389485585076314,0.586206896551724,0.694742792538157
"1044",0.01,13,20,0.755555555555556,0.551724137931034,0.852459016393443,0.421711498423709,0.592592592592593,0.702091577162238
"1045",0.01,13,21,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1046",0.01,13,22,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1047",0.01,13,23,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1048",0.01,13,24,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1049",0.01,13,25,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1050",0.01,13,26,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1051",0.01,13,27,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1052",0.01,13,28,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1053",0.01,13,29,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1054",0.01,13,30,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1055",0.01,13,31,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1056",0.01,13,32,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1057",0.01,14,1,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1058",0.01,14,2,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1059",0.01,14,3,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1060",0.01,14,4,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1061",0.01,14,5,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"1062",0.01,14,6,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"1063",0.01,14,7,0.744444444444444,0.620689655172414,0.80327868852459,0.420301649461929,0.610169491525424,0.711984171848502
"1064",0.01,14,8,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1065",0.01,14,9,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1066",0.01,14,10,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1067",0.01,14,11,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1068",0.01,14,12,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1069",0.01,14,13,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1070",0.01,14,14,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1071",0.01,14,15,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1072",0.01,14,16,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1073",0.01,14,17,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1074",0.01,14,18,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1075",0.01,14,19,0.733333333333333,0.586206896551724,0.80327868852459,0.389485585076314,0.586206896551724,0.694742792538157
"1076",0.01,14,20,0.755555555555556,0.551724137931034,0.852459016393443,0.421711498423709,0.592592592592593,0.702091577162238
"1077",0.01,14,21,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1078",0.01,14,22,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1079",0.01,14,23,0.733333333333333,0.620689655172414,0.786885245901639,0.400833947282185,0.6,0.703787450537027
"1080",0.01,14,24,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1081",0.01,14,25,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1082",0.01,14,26,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1083",0.01,14,27,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1084",0.01,14,28,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1085",0.01,14,29,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1086",0.01,14,30,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1087",0.01,14,31,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1088",0.01,14,32,0.755555555555556,0.758620689655172,0.754098360655738,0.486972653690245,0.666666666666667,0.756359525155455
"1089",0.01,15,1,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1090",0.01,15,2,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1091",0.01,15,3,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1092",0.01,15,4,0.777777777777778,0.586206896551724,0.868852459016393,0.474794064658861,0.62962962962963,0.727529677784059
"1093",0.01,15,5,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"1094",0.01,15,6,0.755555555555556,0.655172413793103,0.80327868852459,0.450868697983151,0.633333333333333,0.729225551158847
"1095",0.01,15,7,0.744444444444444,0.620689655172414,0.80327868852459,0.420301649461929,0.610169491525424,0.711984171848502
"1096",0.01,15,8,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1097",0.01,15,9,0.766666666666667,0.586206896551724,0.852459016393443,0.45229433041482,0.618181818181818,0.719332956472583
"1098",0.01,15,10,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1099",0.01,15,11,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1100",0.01,15,12,0.8,0.517241379310345,0.934426229508197,0.517221879402116,0.625,0.725833804409271
"1101",0.01,15,13,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1102",0.01,15,14,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1103",0.01,15,15,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1104",0.01,15,16,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
"1105",0.01,15,17,0.744444444444444,0.517241379310345,0.852459016393443,0.390693551593174,0.566037735849057,0.684850197851894
